CH1V,CH2V,t0 =-4.880000e-05, tInc = 1.000000e-07,
-2.764133e-01,+7.201334e-01,,
-2.766400e-01,+7.293333e-01,,
-2.747867e-01,+7.338667e-01,,
-2.766400e-01,+7.201334e-01,,
-2.768800e-01,+7.338667e-01,,
-2.773333e-01,+7.293333e-01,,
-2.773333e-01,+7.338667e-01,,
-2.759466e-01,+7.338667e-01,,
-2.778000e-01,+7.338667e-01,,
-2.738667e-01,+7.384000e-01,,
-2.752533e-01,+7.544000e-01,,
-2.715467e-01,+7.406667e-01,,
-2.720133e-01,+7.544000e-01,,
-2.680666e-01,+7.406667e-01,,
-2.696933e-01,+7.498667e-01,,
-2.694666e-01,+7.430667e-01,,
-2.706133e-01,+7.681333e-01,,
-2.703866e-01,+7.568000e-01,,
-2.694666e-01,+7.590667e-01,,
-2.678400e-01,+7.636000e-01,,
-2.676133e-01,+7.796000e-01,,
-2.662133e-01,+7.590667e-01,,
-2.664533e-01,+7.796000e-01,,
-2.671466e-01,+7.613333e-01,,
-2.680666e-01,+7.818667e-01,,
-2.701600e-01,+7.773333e-01,,
-2.701600e-01,+7.888000e-01,,
-2.713200e-01,+7.888000e-01,,
-2.706133e-01,+7.888000e-01,,
-2.687600e-01,+7.865334e-01,,
-2.690000e-01,+7.865334e-01,,
-2.683066e-01,+8.048000e-01,,
-2.673733e-01,+8.002667e-01,,
-2.685333e-01,+7.956000e-01,,
-2.706133e-01,+8.093333e-01,,
-2.708533e-01,+7.956000e-01,,
-2.727067e-01,+8.002667e-01,,
-2.734000e-01,+8.002667e-01,,
-2.740933e-01,+8.116000e-01,,
-2.736267e-01,+8.162667e-01,,
-2.727067e-01,+8.185334e-01,,
-2.710800e-01,+8.162667e-01,,
-2.722400e-01,+8.208000e-01,,
-2.708533e-01,+8.230667e-01,,
-2.708533e-01,+8.185334e-01,,
-2.727067e-01,+8.185334e-01,,
-2.724667e-01,+8.390667e-01,,
-2.731733e-01,+8.322667e-01,,
-2.743200e-01,+8.138667e-01,,
-2.724667e-01,+8.345333e-01,,
-2.727067e-01,+8.436000e-01,,
-2.703866e-01,+8.390667e-01,,
-2.703866e-01,+8.460000e-01,,
-2.708533e-01,+8.300000e-01,,
-2.713200e-01,+8.322667e-01,,
-2.720133e-01,+8.345333e-01,,
-2.713200e-01,+8.528000e-01,,
-2.710800e-01,+8.436000e-01,,
-2.724667e-01,+8.597333e-01,,
-2.706133e-01,+8.573334e-01,,
-2.699200e-01,+8.550667e-01,,
-2.706133e-01,+8.528000e-01,,
-2.690000e-01,+8.597333e-01,,
-2.676133e-01,+8.665333e-01,,
-2.673733e-01,+8.688000e-01,,
-2.666800e-01,+8.642667e-01,,
-2.669066e-01,+8.620000e-01,,
-2.678400e-01,+8.710667e-01,,
-2.671466e-01,+8.688000e-01,,
-2.694666e-01,+8.734667e-01,,
-2.694666e-01,+8.734667e-01,,
-2.683066e-01,+8.665333e-01,,
-2.685333e-01,+8.802667e-01,,
-2.662133e-01,+8.688000e-01,,
-2.652933e-01,+8.848000e-01,,
-2.673733e-01,+8.848000e-01,,
-2.678400e-01,+8.962667e-01,,
-2.676133e-01,+8.802667e-01,,
-2.696933e-01,+8.802667e-01,,
-2.699200e-01,+8.870667e-01,,
-2.685333e-01,+8.985333e-01,,
-2.687600e-01,+8.917333e-01,,
-2.692266e-01,+8.917333e-01,,
-2.680666e-01,+8.894667e-01,,
-2.683066e-01,+8.962667e-01,,
-2.683066e-01,+8.940000e-01,,
-2.687600e-01,+9.077333e-01,,
-2.680666e-01,+9.008000e-01,,
-2.687600e-01,+9.237334e-01,,
-2.687600e-01,+8.985333e-01,,
-2.715467e-01,+8.940000e-01,,
-2.699200e-01,+9.168000e-01,,
-2.703866e-01,+9.282667e-01,,
-2.676133e-01,+9.168000e-01,,
-2.676133e-01,+9.168000e-01,,
-2.676133e-01,+9.237334e-01,,
-2.685333e-01,+9.237334e-01,,
-2.692266e-01,+9.122667e-01,,
-2.694666e-01,+9.397333e-01,,
